time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
7530,3.1488235663877336e-05,2.727254050077568e-05,0.10400000000000001,0.396,2.634396358733129e-05,6.35534294743839e-05,0.212,0.396
7540,3.138362257323872e-05,2.6307997701161607e-05,0.10400000000000001,0.396,2.7753360531588267e-05,6.390999793777478e-05,0.212,0.396
7550,3.41092599297959e-05,2.6641818909045505e-05,0.1,0.392,2.856027491523373e-05,6.36486056985827e-05,0.20800000000000002,0.392
7560,3.443742317276352e-05,2.5379906455245004e-05,0.10400000000000001,0.396,2.6857275359485454e-05,6.355427790958844e-05,0.20400000000000001,0.392
7570,3.15626063447388e-05,3.356500920344216e-05,0.10400000000000001,0.396,2.519660285878087e-05,7.149114248076934e-05,0.212,0.396
7580,3.211562623614752e-05,2.620559210436807e-05,0.096,0.396,2.997652116140115e-05,6.180239691899164e-05,0.20800000000000002,0.396
7590,3.3230526997783816e-05,2.5768145713535796e-05,0.10400000000000001,0.38,2.759917487040052e-05,6.232098312278507e-05,0.212,0.388
7600,3.227651313948365e-05,2.384154840472005e-05,0.10400000000000001,0.396,2.8485216333780875e-05,6.209957089659004e-05,0.196,0.396
7610,3.047854184728828e-05,2.5661245922231306e-05,0.10400000000000001,0.396,2.779144523273768e-05,6.40744932678143e-05,0.196,0.396
7620,2.992058217536666e-05,2.5240359658404745e-05,0.096,0.396,2.8777449674181286e-05,6.540538976175338e-05,0.22,0.396
7630,3.401006769080512e-05,2.586390426114807e-05,0.112,0.396,2.8831269053876403e-05,6.255417712388062e-05,0.2,0.396
7640,3.303463878451097e-05,2.908707117101068e-05,0.10400000000000001,0.396,2.7778654174071616e-05,6.713340243693307e-05,0.2,0.4
7650,3.412607174724212e-05,2.6442383337378433e-05,0.112,0.392,2.8364857304560477e-05,6.38665868704471e-05,0.20800000000000002,0.392
7660,3.4297648061658665e-05,2.954128320715074e-05,0.10400000000000001,0.396,2.7737969068431344e-05,6.714262256400655e-05,0.212,0.396
7670,3.228418098512717e-05,2.7058481634002003e-05,0.10400000000000001,0.396,2.9652837742945273e-05,6.270268292263466e-05,0.212,0.396
7680,3.410101913850791e-05,2.5522190435204482e-05,0.112,0.396,2.8942476557838698e-05,6.30081312655169e-05,0.20800000000000002,0.396
7690,3.37755198915791e-05,2.5567878839144925e-05,0.108,0.392,2.8621170725113936e-05,6.322621443150756e-05,0.20800000000000002,0.392
7700,3.3324810529625996e-05,2.5245921117533918e-05,0.10400000000000001,0.396,2.9248802187011203e-05,6.261392379434635e-05,0.212,0.396
7710,3.2462245324397266e-05,2.356226825456834e-05,0.108,0.396,2.9919030541923492e-05,5.940253581980683e-05,0.2,0.396
7720,3.0269584681463544e-05,2.449989299698097e-05,0.10400000000000001,0.392,3.0047878726297268e-05,6.309967286937902e-05,0.212,0.392
7730,3.3027660645788015e-05,2.4809164302674655e-05,0.10400000000000001,0.396,2.97763744903454e-05,6.373883329420735e-05,0.216,0.396
7740,3.3487511196823614e-05,2.3774731050044847e-05,0.10400000000000001,0.396,2.7018982887517325e-05,6.402075718248091e-05,0.196,0.396
7750,3.147673252335571e-05,2.5707764566843426e-05,0.112,0.388,2.822642570967535e-05,6.290643709372813e-05,0.20800000000000002,0.388
7760,3.406790802519918e-05,2.4645186825595913e-05,0.10400000000000001,0.392,2.808319139353734e-05,6.322357931494682e-05,0.20800000000000002,0.392
7770,3.446232255348802e-05,2.660984576185615e-05,0.112,0.396,2.6330902483268686e-05,6.641263806362762e-05,0.196,0.396
7780,3.183865744714991e-05,2.8726460118783683e-05,0.1,0.392,2.4957032755208016e-05,6.570517269169208e-05,0.212,0.396
7790,3.072809197873808e-05,2.6018132686928563e-05,0.1,0.396,2.7829832752359827e-05,6.392866040653324e-05,0.20800000000000002,0.396
7800,3.052412999376683e-05,2.6176205350926562e-05,0.1,0.388,2.9095927331737182e-05,6.130703407023676e-05,0.212,0.388
7810,2.635616894839613e-05,5.5249363088490405e-05,0.10400000000000001,0.4,1.7834726130833703e-05,8.910616935934343e-05,0.212,0.392
7820,3.095340342007798e-05,2.821125412867436e-05,0.096,0.396,2.6599765724083472e-05,6.585950673329921e-05,0.216,0.396
7830,2.62491186416674e-05,5.12217030315623e-05,0.10400000000000001,0.388,2.0347850206885824e-05,8.79390569797063e-05,0.20800000000000002,0.388
7840,3.228417824652664e-05,3.0354920584041026e-05,0.10400000000000001,0.396,2.5745205570601494e-05,6.442130421808808e-05,0.212,0.396
7850,2.905071894904441e-05,2.6206876804870607e-05,0.10400000000000001,0.392,2.8310635282588018e-05,6.530270869840545e-05,0.212,0.392
7860,3.27416745010575e-05,2.780624651948977e-05,0.10400000000000001,0.396,2.8057657324854408e-05,6.247466628501797e-05,0.216,0.396
7870,3.393860878577742e-05,2.6926983566084494e-05,0.10400000000000001,0.396,2.8747700049478423e-05,6.335600509742856e-05,0.2,0.396
7880,3.069809569942388e-05,2.7208276130766165e-05,0.108,0.392,2.7199972614055157e-05,6.276307203917258e-05,0.212,0.392
7890,3.0497258823914754e-05,3.0258665294406883e-05,0.10400000000000001,0.392,2.818366850188768e-05,6.366088281454401e-05,0.2,0.392
7900,3.131705181041998e-05,2.5371505757895238e-05,0.10400000000000001,0.392,2.6203465198074818e-05,6.466766551029044e-05,0.2,0.392
7910,3.2127890288475793e-05,2.813934212722229e-05,0.10400000000000001,0.392,2.5593887937508734e-05,6.537131064194884e-05,0.212,0.392
7920,2.7417543616294197e-05,4.730650206096239e-05,0.10400000000000001,0.388,1.6535267433403497e-05,8.450508645458187e-05,0.212,0.388
7930,3.1122909878733404e-05,3.21093629179303e-05,0.10400000000000001,0.396,2.5121260965433893e-05,6.609252235157911e-05,0.212,0.396
7940,2.6455182342522768e-05,3.0271619438362344e-05,0.10400000000000001,0.392,2.903286463541413e-05,6.69197921117771e-05,0.216,0.392
7950,3.007113014171634e-05,2.7923492251280895e-05,0.10400000000000001,0.396,2.6548272537279773e-05,6.278150708580844e-05,0.2,0.396
7960,2.8451256046307274e-05,3.633537615834843e-05,0.10400000000000001,0.396,2.2715818137720872e-05,7.416722007674459e-05,0.216,0.396
7970,3.095385985809785e-05,2.6113977726648083e-05,0.112,0.388,2.9309859100795562e-05,6.264750680550618e-05,0.20400000000000001,0.388
7980,3.2127531403061995e-05,2.6622790088619736e-05,0.10400000000000001,0.392,2.8054476664424138e-05,6.569800851498908e-05,0.20800000000000002,0.392
7990,2.984733622825777e-05,2.7016952478429997e-05,0.1,0.392,2.892287430969243e-05,6.278920517837597e-05,0.216,0.392
8000,2.9343544761154894e-05,3.0326592717503653e-05,0.10400000000000001,0.396,2.58573906770815e-05,6.56862552184123e-05,0.20400000000000001,0.396
8010,3.178629071094816e-05,3.0438515718652783e-05,0.1,0.388,2.8621158233250947e-05,6.581436045058075e-05,0.212,0.392
8020,3.182369935569755e-05,2.7282842461746456e-05,0.10400000000000001,0.396,2.816191699255326e-05,6.092452007401788e-05,0.212,0.396
8030,3.0932576429279425e-05,2.5276817730926524e-05,0.108,0.396,2.5757846598252664e-05,6.378497271848754e-05,0.196,0.396
8040,3.24336133324926e-05,2.6249072090642638e-05,0.10400000000000001,0.396,2.8794628091165262e-05,6.173057067191748e-05,0.20800000000000002,0.396
8050,3.3320108480290505e-05,2.5401970891851808e-05,0.096,0.38,3.1200877421435814e-05,5.8130657962971095e-05,0.20400000000000001,0.396
8060,3.0086920787198356e-05,2.6325473603320105e-05,0.1,0.396,2.9681286316819994e-05,6.327607913139784e-05,0.20400000000000001,0.396
8070,3.258035036358626e-05,2.769347691290728e-05,0.10400000000000001,0.396,2.9613119913409737e-05,5.9443584584668724e-05,0.20400000000000001,0.396
8080,3.081073052907484e-05,2.4707424720417418e-05,0.1,0.396,2.995809878558233e-05,6.122601135675118e-05,0.2,0.396
8090,2.9178504897096504e-05,5.307233057866626e-05,0.112,0.4,1.976756681577458e-05,8.739796241581409e-05,0.212,0.4
8100,3.2647715149585365e-05,2.6624313667498575e-05,0.112,0.392,2.7953818240217235e-05,6.233130161984069e-05,0.212,0.392
8110,2.7232225233692963e-05,4.8560582472173395e-05,0.112,0.4,2.0749740672047604e-05,8.442905405256298e-05,0.20800000000000002,0.4
8120,2.797185310241609e-05,2.6393673033243838e-05,0.10400000000000001,0.388,3.125717864488907e-05,6.197430816313763e-05,0.20800000000000002,0.388
8130,3.3390308160321395e-05,2.56005850789487e-05,0.10400000000000001,0.396,2.7021899753799353e-05,6.24758701491894e-05,0.20400000000000001,0.396
8140,3.083449370238886e-05,2.563636038575652e-05,0.10400000000000001,0.396,2.8235828660213503e-05,6.328419795700609e-05,0.212,0.396
8150,3.0241410043479376e-05,2.5647782414940048e-05,0.10400000000000001,0.396,3.0608102834280285e-05,6.286611286094495e-05,0.216,0.4
8160,3.081848176017409e-05,2.645221266238436e-05,0.10400000000000001,0.396,3.2044045868227924e-05,6.16653354315402e-05,0.20800000000000002,0.396
8170,3.066552849410643e-05,2.437312718926884e-05,0.1,0.392,3.1510659888981825e-05,5.794924137692797e-05,0.2,0.392
8180,3.156319761953545e-05,2.4436915221884354e-05,0.1,0.392,2.881644742084984e-05,6.021357299791521e-05,0.20800000000000002,0.396
8190,3.1303962249687146e-05,2.5091862722768276e-05,0.10400000000000001,0.396,3.151616603291588e-05,5.986087628261395e-05,0.216,0.396
8200,2.8710479926699125e-05,2.6176267947564125e-05,0.112,0.388,2.733213229766008e-05,6.335130921070089e-05,0.212,0.388
8210,3.267996288111934e-05,2.569356433705705e-05,0.10400000000000001,0.396,3.144585436094474e-05,6.099322127908827e-05,0.216,0.396
8220,3.0846232835042034e-05,2.955455034519024e-05,0.10400000000000001,0.396,2.7250765534101745e-05,6.700190656712598e-05,0.196,0.396
8230,3.272604057827437e-05,2.6307656008274196e-05,0.10400000000000001,0.388,2.7414965447930787e-05,6.32804668163851e-05,0.20800000000000002,0.388
8240,3.213941765135297e-05,2.436254532513233e-05,0.10400000000000001,0.388,2.925445151361119e-05,6.009388613294558e-05,0.20400000000000001,0.396
8250,3.047481812913776e-05,2.981495789638199e-05,0.10400000000000001,0.392,2.7161025663299952e-05,6.845862741680639e-05,0.212,0.392
8260,3.2239116014046095e-05,2.457386446678967e-05,0.10400000000000001,0.396,3.0026074149068725e-05,6.288256159490598e-05,0.216,0.396
8270,2.8801859029052512e-05,2.5390870720932495e-05,0.1,0.396,2.972196802080039e-05,6.172842231902722e-05,0.20800000000000002,0.396
8280,2.9632579441533966e-05,2.6722096723039916e-05,0.108,0.396,2.6535483839061965e-05,6.231459675339632e-05,0.20800000000000002,0.396
8290,3.0374068556284938e-05,2.4840425855504647e-05,0.092,0.392,2.9368160903218708e-05,5.965367214369802e-05,0.196,0.392
8300,3.2077901214596735e-05,2.3494674695058417e-05,0.10400000000000001,0.392,2.7645533588672762e-05,6.175516142745572e-05,0.212,0.392
8310,3.180778212684012e-05,2.5911320179795576e-05,0.10400000000000001,0.396,3.1096473157883806e-05,6.299960061095191e-05,0.2,0.396
8320,3.078066396364709e-05,2.714034777227027e-05,0.10400000000000001,0.392,2.968966761406807e-05,6.077796575399911e-05,0.2,0.392
8330,3.086293560416347e-05,3.064499345698907e-05,0.112,0.392,2.596628112867137e-05,6.931933417981544e-05,0.20400000000000001,0.392
8340,3.2405951191126954e-05,2.6386288472417585e-05,0.10400000000000001,0.392,2.8762820054895233e-05,6.597075074039779e-05,0.216,0.392
8350,3.0602461998607905e-05,2.622188413285469e-05,0.10400000000000001,0.392,2.839944016208612e-05,6.425080561732913e-05,0.196,0.392
8360,3.26243155854763e-05,2.55723093373076e-05,0.112,0.396,2.9771157670423352e-05,6.197209414251728e-05,0.20400000000000001,0.396
8370,3.099850107134957e-05,2.5668346244306554e-05,0.10400000000000001,0.392,2.752154449777648e-05,6.387303839367905e-05,0.212,0.392
8380,2.814619500536964e-05,2.6398018832152665e-05,0.112,0.392,2.6550738404911477e-05,6.392395792959707e-05,0.216,0.392
8390,3.249994085759762e-05,2.394312378270061e-05,0.10400000000000001,0.396,2.752739077813653e-05,6.109672071267393e-05,0.212,0.396
8400,3.100764855599132e-05,2.5884578991620312e-05,0.10400000000000001,0.388,2.7896445952733724e-05,6.398766874114086e-05,0.20800000000000002,0.392
8410,2.99527028968184e-05,2.712887997514195e-05,0.10400000000000001,0.384,2.56315631140572e-05,6.636934517798788e-05,0.2,0.404
8420,3.031591281887506e-05,2.6771823808063024e-05,0.1,0.392,2.9288277450159352e-05,6.314472858011877e-05,0.216,0.396
8430,3.243070569739832e-05,2.6053550778159933e-05,0.10400000000000001,0.396,2.8597053548776122e-05,5.8793017436098834e-05,0.2,0.396
8440,3.442114306514822e-05,2.6498843237609488e-05,0.112,0.392,2.943942076262569e-05,6.100463011370213e-05,0.2,0.392
8450,3.061138085338419e-05,2.5274199514405846e-05,0.10400000000000001,0.392,2.7928636308458392e-05,6.273167787608344e-05,0.216,0.392
8460,2.9152704956767726e-05,2.6072621305412097e-05,0.096,0.392,2.8667865968572463e-05,6.397079722140591e-05,0.2,0.392
8470,3.3919201859323634e-05,2.4001772639187435e-05,0.10400000000000001,0.396,2.6998185302228702e-05,6.0669377128889354e-05,0.20800000000000002,0.396
8480,2.8435488844810912e-05,2.7465615296345235e-05,0.108,0.388,2.653718503138642e-05,6.376621658583446e-05,0.20400000000000001,0.388
8490,2.969233638663174e-05,2.5982920893198004e-05,0.112,0.392,2.7061967710921457e-05,6.44408883750763e-05,0.20400000000000001,0.396
8500,3.145841105040231e-05,2.4819573800505432e-05,0.10400000000000001,0.396,2.924287148337619e-05,6.209686171005169e-05,0.216,0.396
8510,2.7987237575799292e-05,2.642809625073602e-05,0.1,0.396,2.876831927266194e-05,6.211625543442089e-05,0.216,0.396
8520,3.111833070107985e-05,2.475506263531683e-05,0.1,0.392,2.7228202597324517e-05,6.376343630580558e-05,0.216,0.4
8530,3.0302842077448294e-05,2.4173069495454554e-05,0.112,0.376,2.800818499344078e-05,6.188505082045408e-05,0.216,0.396
8540,2.834101000618111e-05,2.8548832622042017e-05,0.10400000000000001,0.396,2.597407197991555e-05,6.54921824772717e-05,0.20800000000000002,0.396
8550,3.006863648443973e-05,2.627119751003418e-05,0.1,0.396,2.9057753512972243e-05,6.280928574581196e-05,0.216,0.396
8560,3.439370272856845e-05,2.598249968007109e-05,0.10400000000000001,0.396,2.9105325454511058e-05,6.29493021347971e-05,0.212,0.396
8570,2.9491423812898932e-05,2.6190357501392695e-05,0.10400000000000001,0.388,2.8930518432167315e-05,6.234217954214082e-05,0.196,0.388
8580,3.232389621304909e-05,2.6454937790123037e-05,0.10400000000000001,0.396,2.8800954741931668e-05,6.041616832172029e-05,0.216,0.396
8590,3.1022879023584894e-05,2.6518912955335885e-05,0.10400000000000001,0.392,3.0270547006397128e-05,6.227500631802489e-05,0.216,0.392
8600,2.940090673273247e-05,2.625940809662272e-05,0.096,0.396,2.9729660777842463e-05,5.997533489968808e-05,0.212,0.396
8610,3.1975358845346644e-05,2.535795491787863e-05,0.112,0.392,2.9021124415535673e-05,6.206466902778924e-05,0.216,0.392
8620,3.327118519226856e-05,2.4923676118064457e-05,0.10400000000000001,0.392,3.0221938205003247e-05,5.9815976483069855e-05,0.2,0.388
8630,3.0986055375031625e-05,2.4121616051608376e-05,0.10400000000000001,0.396,2.7676992425408533e-05,6.1620150551479e-05,0.20800000000000002,0.396
8640,3.132047945163018e-05,2.58301840943869e-05,0.10400000000000001,0.392,2.8290615521294807e-05,6.495957290826323e-05,0.216,0.392
8650,3.17772617547793e-05,2.5777863613353713e-05,0.10400000000000001,0.396,2.850118484080773e-05,6.124704584456353e-05,0.212,0.396
8660,3.158185295486495e-05,2.539668556109863e-05,0.1,0.392,2.8415194859364316e-05,6.4665700925386e-05,0.20400000000000001,0.392
8670,3.154037538099433e-05,2.476162679675489e-05,0.10400000000000001,0.392,2.8517465283554332e-05,6.0483087408783936e-05,0.22,0.392
8680,2.8807615811281014e-05,2.660889788979464e-05,0.1,0.392,3.1674200526521225e-05,6.0530484349205754e-05,0.212,0.392
8690,3.2890778206219224e-05,2.5502601709710683e-05,0.10400000000000001,0.392,2.9420558239747186e-05,6.0489763275310865e-05,0.216,0.392
8700,3.251223692559703e-05,2.6555168408925855e-05,0.10400000000000001,0.388,2.8621440663207116e-05,6.335974256257306e-05,0.2,0.388
8710,3.2275553290172317e-05,2.4013725486084333e-05,0.112,0.392,3.096550155221599e-05,6.0946286345779454e-05,0.212,0.392
8720,2.920262839983166e-05,2.6460595782806425e-05,0.1,0.392,2.8350855422128515e-05,6.517097278419378e-05,0.216,0.392
8730,2.9077749249400403e-05,2.542514251604492e-05,0.112,0.392,2.758492353337692e-05,6.682474487492611e-05,0.20400000000000001,0.392
8740,3.134962023620283e-05,2.5231631724086392e-05,0.1,0.392,2.8568176790664365e-05,6.447682786690683e-05,0.196,0.392
8750,3.1162523725724685e-05,2.503712384226758e-05,0.10400000000000001,0.392,2.8985628937181257e-05,6.117927606534408e-05,0.196,0.392
8760,3.2503016156091944e-05,2.5583290450050898e-05,0.10400000000000001,0.388,2.8302859345626537e-05,6.082841997041613e-05,0.216,0.4
8770,2.7949680740156667e-05,2.6028818139000444e-05,0.10400000000000001,0.392,2.8057763786134266e-05,6.423636616061817e-05,0.2,0.392
8780,2.972568089823343e-05,2.4830461858359674e-05,0.096,0.392,2.871690135523947e-05,6.416491367015697e-05,0.216,0.392
8790,2.8866919370090845e-05,2.432774760422504e-05,0.10400000000000001,0.388,2.9881453819047954e-05,6.58323390857458e-05,0.212,0.396
8800,3.232142175511677e-05,2.6073788423558603e-05,0.10400000000000001,0.392,2.817059286123948e-05,6.222425283204929e-05,0.212,0.392
8810,3.0156261368931544e-05,2.6576281727986657e-05,0.096,0.392,2.8050805551837313e-05,6.153257038537324e-05,0.216,0.388
8820,3.0080265998725935e-05,2.4678985587775313e-05,0.10400000000000001,0.392,2.9307420003911037e-05,6.372882944016518e-05,0.196,0.392
8830,2.9881639941487616e-05,2.5473111901948474e-05,0.1,0.392,2.8915251999245046e-05,6.194439670923981e-05,0.216,0.392
8840,3.0509177057835436e-05,2.3996478728651934e-05,0.112,0.392,2.9707429940102927e-05,6.147960155051128e-05,0.216,0.392
8850,3.399218486860553e-05,2.5794252561403493e-05,0.10400000000000001,0.388,2.8281912173374628e-05,6.68151992012733e-05,0.216,0.392
8860,2.9870015403880855e-05,2.6082478142498195e-05,0.10400000000000001,0.396,2.9223266473583455e-05,6.387000696268309e-05,0.212,0.396
8870,3.012553788917861e-05,2.4126722551442068e-05,0.10400000000000001,0.392,2.9187826553024453e-05,6.330697221282178e-05,0.22,0.392
8880,3.251496528856335e-05,2.5222685475706318e-05,0.10400000000000001,0.396,2.719219909814891e-05,6.447031630899779e-05,0.196,0.396
8890,3.257550283928877e-05,2.5622006439836928e-05,0.112,0.392,2.6035265004706185e-05,6.548264966800084e-05,0.212,0.396
8900,3.192176317824854e-05,2.3851875854344593e-05,0.10400000000000001,0.396,2.986091876399805e-05,5.9832497242688274e-05,0.196,0.396
8910,3.1024176917874624e-05,2.502345323928941e-05,0.10400000000000001,0.388,3.0970589967207645e-05,6.134907407532629e-05,0.196,0.4
8920,2.9426675245002842e-05,2.6332266768840817e-05,0.10400000000000001,0.392,2.858688897932145e-05,6.526289018764121e-05,0.216,0.392
8930,3.160366918062995e-05,2.5205178676581675e-05,0.112,0.392,2.907571306147723e-05,5.931233025263818e-05,0.216,0.392
8940,2.9120397159974205e-05,2.623703484781001e-05,0.112,0.392,2.9054659970860754e-05,6.335837961812026e-05,0.212,0.392
8950,3.097828969260511e-05,2.707479742840574e-05,0.10400000000000001,0.392,2.9257484338295617e-05,6.296559034651794e-05,0.212,0.388
8960,3.205240527060853e-05,2.6444206959194868e-05,0.1,0.392,2.856988647451067e-05,6.487491584367121e-05,0.22,0.392
8970,3.0222372154796685e-05,2.7033208205173707e-05,0.096,0.388,3.10225557712717e-05,6.526740994397667e-05,0.212,0.396
8980,2.9063267966324195e-05,2.5849074267183125e-05,0.112,0.396,2.8925299962967556e-05,6.154107109816113e-05,0.2,0.396
8990,3.188574914373384e-05,2.4568915921649546e-05,0.10400000000000001,0.392,2.7487881095522222e-05,6.072962970784636e-05,0.212,0.392
9000,3.161980313222585e-05,2.546045707788003e-05,0.112,0.392,2.6499203724173038e-05,6.434936402154325e-05,0.20800000000000002,0.392
9010,3.087596008042755e-05,2.562671191603592e-05,0.10400000000000001,0.392,2.93860851474379e-05,6.0322888752691954e-05,0.196,0.392
9020,2.942520871716983e-05,2.5237071457100622e-05,0.112,0.392,2.9029003989345674e-05,6.104681735812306e-05,0.216,0.392
9030,2.8750901901702153e-05,2.2835717868602027e-05,0.10400000000000001,0.396,2.8143847022693586e-05,5.9786279720953004e-05,0.2,0.392
9040,2.8845939406017614e-05,2.4336211003994488e-05,0.10400000000000001,0.392,3.069079172779652e-05,5.9366559656319017e-05,0.20400000000000001,0.392
9050,2.807105214573185e-05,2.4246584303503976e-05,0.10400000000000001,0.392,2.9683602368236834e-05,5.899744414107676e-05,0.212,0.392
9060,3.024288047951865e-05,2.5147097489319397e-05,0.10400000000000001,0.392,2.7557470726333415e-05,6.1876639898595e-05,0.20800000000000002,0.392
9070,3.0876748562058456e-05,2.8182224150493606e-05,0.10400000000000001,0.392,2.66266926324699e-05,6.426683892321701e-05,0.216,0.392
9080,3.1132272086310066e-05,2.5235953147080842e-05,0.10400000000000001,0.392,2.816116551299103e-05,6.339103984181622e-05,0.212,0.392
9090,3.15782499572065e-05,2.7394219835095042e-05,0.112,0.388,2.5452470703157278e-05,6.641247534176035e-05,0.196,0.4
9100,2.8242536590834962e-05,2.475039235845633e-05,0.1,0.396,3.0276426447863414e-05,6.312802923644415e-05,0.212,0.396
9110,3.0411350435449963e-05,2.5808079911040317e-05,0.10400000000000001,0.396,2.788256122878323e-05,6.213068076223657e-05,0.20800000000000002,0.396
9120,2.9893937326530676e-05,2.6275924839755012e-05,0.10400000000000001,0.392,2.9524630077517488e-05,6.297767199461515e-05,0.216,0.392
9130,3.2196583933029454e-05,2.540660303876102e-05,0.10400000000000001,0.392,2.7945036013674814e-05,6.156299508155469e-05,0.212,0.392
9140,3.117182967203136e-05,2.598306203618583e-05,0.10400000000000001,0.396,2.7879174723995064e-05,6.30758843927577e-05,0.212,0.396
9150,2.7933125083193977e-05,2.49868097279776e-05,0.096,0.396,2.7242814201156618e-05,6.362948414100633e-05,0.212,0.396
9160,3.0047444932827126e-05,2.7116065024361186e-05,0.096,0.388,2.6219750261821017e-05,6.552753475228752e-05,0.212,0.392
9170,3.054216269277245e-05,2.5992182897066525e-05,0.10400000000000001,0.392,2.851614914999872e-05,5.999614043170695e-05,0.196,0.392
9180,2.888507063174274e-05,2.7402148060915165e-05,0.10400000000000001,0.396,2.6390419535026497e-05,6.510586391226563e-05,0.216,0.396
9190,2.666072066374034e-05,2.986301296440249e-05,0.112,0.396,2.5366201559891628e-05,6.88546062010789e-05,0.196,0.396
9200,3.200171035124193e-05,2.5253079728464218e-05,0.108,0.396,3.0978382916877196e-05,5.993806679475256e-05,0.212,0.396
9210,2.7943269320367663e-05,2.666923387227485e-05,0.1,0.388,2.7197562701358383e-05,6.466903467074002e-05,0.2,0.392
9220,2.7086400408749456e-05,2.524289662915972e-05,0.108,0.392,3.0109735860239712e-05,6.0304801880590924e-05,0.212,0.392
9230,2.931799095215114e-05,2.5815685323457288e-05,0.10400000000000001,0.388,2.988044033762655e-05,6.104039800657042e-05,0.2,0.396
9240,2.9127620343870305e-05,2.6150738046350257e-05,0.10400000000000001,0.396,2.8756160959583587e-05,6.305657777733917e-05,0.212,0.396
9250,2.947264509980219e-05,2.5110097940195432e-05,0.112,0.396,2.8395744769721597e-05,6.34951331312383e-05,0.216,0.392
9260,2.9575787931007082e-05,2.670918373078554e-05,0.10400000000000001,0.396,2.7508149158658604e-05,6.385740919526529e-05,0.216,0.396
9270,3.006810326094725e-05,2.4804485433581155e-05,0.10400000000000001,0.392,2.928769516177512e-05,6.217828822451824e-05,0.2,0.392
9280,2.7234761424506075e-05,2.513772875724274e-05,0.10400000000000001,0.38,2.674887628986036e-05,6.189737622508358e-05,0.2,0.392
9290,2.8975959752462853e-05,2.5224288270215737e-05,0.10400000000000001,0.392,2.5837859059615175e-05,6.448799935434211e-05,0.20800000000000002,0.392
9300,2.9678319274555046e-05,2.5952011066088365e-05,0.10400000000000001,0.392,2.6651590665090108e-05,6.64832639511639e-05,0.196,0.392
9310,3.224223611272911e-05,2.3901179495934297e-05,0.108,0.396,2.782649630448209e-05,6.127944743724938e-05,0.212,0.396
9320,3.113629792884137e-05,2.4748812198195324e-05,0.10400000000000001,0.392,2.803104991598377e-05,6.100398436477615e-05,0.212,0.392
9330,3.171253188246592e-05,2.7105946615820783e-05,0.10400000000000001,0.396,2.89395943232493e-05,6.227448794634952e-05,0.20400000000000001,0.396
9340,3.2270205663860834e-05,2.340578555548686e-05,0.10400000000000001,0.392,3.0580989295973926e-05,5.8794956914798194e-05,0.212,0.392
9350,3.306658259745631e-05,2.5842012718451967e-05,0.10400000000000001,0.396,2.9151207165789134e-05,6.244450570408013e-05,0.216,0.396
9360,3.0027924982478127e-05,2.4798289119638517e-05,0.10400000000000001,0.388,2.907565651785198e-05,6.205453198532409e-05,0.212,0.4
9370,2.9741349821360358e-05,2.384952674776129e-05,0.10400000000000001,0.388,2.836299405892235e-05,6.036320721198452e-05,0.216,0.396
9380,2.909148830058923e-05,2.6053555608605344e-05,0.10400000000000001,0.392,2.8736923790000297e-05,6.312948511292312e-05,0.22,0.392
9390,2.9346469458670238e-05,2.5230130256732637e-05,0.1,0.396,2.9977353490912304e-05,5.956663462302747e-05,0.216,0.396
9400,2.9904661920971478e-05,2.4815969809462956e-05,0.108,0.392,2.8283435457823192e-05,6.15885860657757e-05,0.212,0.392
9410,3.0342072372282817e-05,2.5894362406920025e-05,0.1,0.388,2.591862964203186e-05,6.568483894627026e-05,0.20800000000000002,0.396
9420,2.690729532849103e-05,3.342030355107959e-05,0.10400000000000001,0.396,2.3964870781500566e-05,7.051755284532025e-05,0.2,0.396
9430,3.123673597817867e-05,2.5115508395534817e-05,0.10400000000000001,0.396,2.776191970518841e-05,6.157204488325885e-05,0.22,0.396
9440,3.115465638896832e-05,2.5730906641318746e-05,0.10400000000000001,0.396,2.8351159040158085e-05,6.105030209909423e-05,0.212,0.396
9450,3.2297241366968464e-05,2.528674829822656e-05,0.10400000000000001,0.392,2.853833546216074e-05,6.089252690074252e-05,0.20800000000000002,0.396
9460,3.0112289226601808e-05,2.7309704118340052e-05,0.10400000000000001,0.388,2.6574645638900294e-05,6.275548452104173e-05,0.212,0.388
9470,2.812862150143235e-05,2.5410849840458103e-05,0.096,0.388,3.090068266523748e-05,6.151619945652858e-05,0.20400000000000001,0.388
9480,3.057127084022179e-05,2.5202969488072078e-05,0.1,0.396,2.8234686634590783e-05,6.149964509787764e-05,0.212,0.396
9490,3.145097115816054e-05,2.6842893222424087e-05,0.1,0.384,2.959206782937204e-05,6.35791552229117e-05,0.20800000000000002,0.388
9500,2.786439345744002e-05,2.4481398223007587e-05,0.10400000000000001,0.392,2.8270263593070872e-05,6.20404723439785e-05,0.216,0.392
9510,3.101725383412635e-05,2.3836253411380117e-05,0.10400000000000001,0.396,2.9148774965849942e-05,6.112859329078136e-05,0.212,0.396
9520,2.8101201116027695e-05,2.6382585169912447e-05,0.10400000000000001,0.388,2.8162620988535197e-05,6.170087749434838e-05,0.216,0.388
9530,2.982216577507072e-05,2.297926578619508e-05,0.10400000000000001,0.388,2.833470091118319e-05,6.05427015302527e-05,0.20400000000000001,0.388
