time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
2010,3.82850573383965e-05,4.494401928056051e-05,0.132,0.388,1.4134298938070984e-05,3.657317761285791e-05,0.184,0.36
2020,4.3072832698694316e-05,4.453138544576416e-05,0.14400000000000002,0.392,1.3977681672349706e-05,3.803109586286102e-05,0.188,0.364
2030,4.9542735520073674e-05,3.658872015002674e-05,0.14400000000000002,0.41600000000000004,2.4543760224426967e-05,1.9623253399005573e-05,0.184,0.36
2040,4.5612284913748664e-05,4.1061699448073874e-05,0.14400000000000002,0.40800000000000003,2.3766389674380937e-05,2.277911680855739e-05,0.184,0.368
2050,4.3430306514039406e-05,4.33729366060567e-05,0.14400000000000002,0.404,1.7512563713287595e-05,2.705194117537054e-05,0.184,0.36
2060,4.587212496251604e-05,3.7372982594846424e-05,0.14400000000000002,0.404,2.5678119437255313e-05,2.1080641013093024e-05,0.184,0.364
2070,5.2373891472875135e-05,3.8233977819430634e-05,0.14400000000000002,0.41600000000000004,2.1646191528914072e-05,2.0283046359135096e-05,0.184,0.364
2080,4.4655834607283605e-05,4.788064828811238e-05,0.14400000000000002,0.41600000000000004,1.608005020252235e-05,3.0652987463647245e-05,0.184,0.392
2090,4.851048907584935e-05,3.7363672850530054e-05,0.14400000000000002,0.40800000000000003,2.4723733602431783e-05,1.872567419661314e-05,0.184,0.36
2100,4.834228951458164e-05,3.4555762089339175e-05,0.14400000000000002,0.396,2.2439687131776594e-05,2.1445069481003808e-05,0.228,0.364
2110,4.8733451650261416e-05,3.790336224886336e-05,0.14400000000000002,0.41200000000000003,2.297944594113804e-05,2.0733986455632585e-05,0.188,0.36
2120,4.512395675319253e-05,4.034458263342034e-05,0.14400000000000002,0.388,1.6544787580630656e-05,2.6706963273888306e-05,0.184,0.36
2130,4.4680760637073386e-05,3.809043023182204e-05,0.136,0.392,1.8186616434411106e-05,2.4144486213212532e-05,0.184,0.36
2140,4.589905269337366e-05,4.075475093451742e-05,0.14400000000000002,0.41600000000000004,2.4216783703925296e-05,2.2361630261769334e-05,0.184,0.36
2150,4.578089634644199e-05,3.790477390146183e-05,0.14400000000000002,0.41600000000000004,2.3127374624194463e-05,2.1581842825273442e-05,0.184,0.36
2160,4.863476564029555e-05,3.5743384325967955e-05,0.14400000000000002,0.41600000000000004,2.2315190463808783e-05,2.1313607909992914e-05,0.184,0.36
2170,4.653331806399987e-05,3.909261278176977e-05,0.136,0.41600000000000004,2.4567468730427577e-05,2.0960435127804874e-05,0.188,0.36
2180,3.765927678160565e-05,5.7348596758239606e-05,0.136,0.384,1.423200081645586e-05,3.1163806004721705e-05,0.184,0.36
2190,4.4633779471579565e-05,4.205666406873238e-05,0.14400000000000002,0.41200000000000003,2.3134065995120697e-05,2.1956769758131603e-05,0.184,0.36
2200,4.7508683195856706e-05,3.643116543405739e-05,0.136,0.388,2.330909199805419e-05,2.0208440630293185e-05,0.184,0.36
2210,4.2185261384051485e-05,4.379188298294871e-05,0.136,0.4,2.2685055132158974e-05,2.040627641525362e-05,0.184,0.44
2220,3.8910669629976406e-05,5.031982026035564e-05,0.128,0.388,1.2983642873293285e-05,3.124259909312591e-05,0.184,0.36
2230,4.572204390881778e-05,4.071379103130633e-05,0.14400000000000002,0.41200000000000003,2.4458037558395577e-05,2.0487309833037003e-05,0.188,0.36
2240,4.812281332087661e-05,4.0466117473641446e-05,0.128,0.41600000000000004,2.1331866388489857e-05,2.058171248581507e-05,0.184,0.364
2250,4.536664041002175e-05,3.881472279455328e-05,0.14400000000000002,0.38,2.4853690509307902e-05,2.018368631317271e-05,0.184,0.392
2260,4.370331994488532e-05,4.3877284160406014e-05,0.14400000000000002,0.41600000000000004,2.1232504665184624e-05,2.4909449907236834e-05,0.184,0.36
2270,4.8186311386274854e-05,3.674528075654236e-05,0.14400000000000002,0.41600000000000004,2.3547789420509627e-05,2.0576604835151267e-05,0.184,0.36
2280,3.63350570183883e-05,4.961355351964016e-05,0.14,0.388,1.2226254480905811e-05,3.080761769895056e-05,0.184,0.36
2290,3.859109694170374e-05,4.67002815526689e-05,0.14400000000000002,0.41600000000000004,1.3179721846444306e-05,3.0179552952188774e-05,0.184,0.36
2300,4.6425963666349494e-05,4.740225287979435e-05,0.136,0.34800000000000003,2.4868401303039186e-05,1.9976720585114208e-05,0.192,0.36
2310,3.736155016997422e-05,5.634574294676932e-05,0.136,0.34800000000000003,1.3316278587333276e-05,3.252498023473666e-05,0.184,0.36
2320,4.604338390005369e-05,4.392417113604752e-05,0.136,0.384,2.363649418216599e-05,1.9476717003888128e-05,0.188,0.364
2330,4.345227543340486e-05,4.658063208858134e-05,0.136,0.40800000000000003,2.3316772248733167e-05,1.9568089661166563e-05,0.184,0.36
2340,4.184902722352504e-05,4.438975096408898e-05,0.14400000000000002,0.356,1.3358168400104269e-05,2.4821973812782215e-05,0.184,0.364
2350,3.564401332208333e-05,4.447194300957443e-05,0.136,0.38,1.4178727847942079e-05,2.6293352209218415e-05,0.184,0.36
2360,4.673410401512477e-05,4.0904654352601157e-05,0.14400000000000002,0.41200000000000003,2.2697401466461908e-05,1.8619096549047368e-05,0.184,0.36
2370,4.327906436186911e-05,4.7129436801251164e-05,0.136,0.34800000000000003,1.571940760953179e-05,2.7500307707888586e-05,0.184,0.36
2380,4.307201170038053e-05,5.0002954453898064e-05,0.136,0.40800000000000003,1.4789685818097737e-05,3.153715643527371e-05,0.184,0.36
2390,4.132929969715377e-05,4.2965844926883714e-05,0.136,0.388,1.6765135437837614e-05,2.793848519149625e-05,0.184,0.36
2400,3.620982447288904e-05,5.124268364554463e-05,0.136,0.384,1.2855335249290254e-05,2.866783012928229e-05,0.184,0.36
2410,3.843935105015248e-05,4.679298193447317e-05,0.128,0.384,9.727887256826778e-06,3.5460557826406854e-05,0.184,0.36
2420,4.3899348470138766e-05,4.139633761982256e-05,0.136,0.4,2.2380548235911007e-05,1.881812326497911e-05,0.184,0.36
2430,4.506526535668069e-05,4.3361016294570464e-05,0.14400000000000002,0.388,2.2141379163919355e-05,1.9448851291916917e-05,0.184,0.36
2440,4.098168605854488e-05,4.234723681587804e-05,0.136,0.34800000000000003,1.6499468331660564e-05,2.160785551252783e-05,0.184,0.36
2450,4.5250025642701364e-05,4.258966147670063e-05,0.128,0.41600000000000004,2.1797856999099075e-05,2.188766769405428e-05,0.184,0.364
2460,3.677238201849722e-05,4.289461721902904e-05,0.136,0.41200000000000003,1.4512778764815153e-05,2.790077678513645e-05,0.184,0.36
2470,4.669056333699175e-05,4.483547737869072e-05,0.136,0.396,2.1755374315926776e-05,1.8587238242038826e-05,0.184,0.36
2480,4.4152816773940305e-05,4.1149442133753005e-05,0.14400000000000002,0.40800000000000003,2.4218979144122685e-05,1.943792532867406e-05,0.184,0.364
2490,4.715448721785828e-05,4.089971885110748e-05,0.14400000000000002,0.404,1.8534938927666172e-05,1.9286713014305873e-05,0.184,0.36
2500,4.8862049404012396e-05,3.7396300990145824e-05,0.14,0.388,2.317424249873505e-05,1.8627425983801096e-05,0.184,0.36
2510,4.790169043893046e-05,4.0847170721533214e-05,0.136,0.384,2.301208854125599e-05,1.8379837366823553e-05,0.188,0.36
2520,4.292632288268633e-05,3.9974471761495293e-05,0.136,0.41600000000000004,2.3855027577737567e-05,2.012411738760713e-05,0.184,0.364
2530,4.578842693278776e-05,4.212503873483947e-05,0.136,0.41600000000000004,2.32897903339988e-05,1.9465888749477635e-05,0.184,0.36
2540,4.0396215586106656e-05,4.7375644655902986e-05,0.14400000000000002,0.41600000000000004,2.5544926615372043e-05,2.0190037813398064e-05,0.184,0.364
2550,4.187279682870012e-05,5.1923740062199576e-05,0.136,0.41200000000000003,1.830830099022992e-05,3.822288359866003e-05,0.184,0.36
2560,4.421079440514263e-05,4.345057842076136e-05,0.14400000000000002,0.41600000000000004,2.1442370753094514e-05,2.020239430137967e-05,0.184,0.36
2570,4.436196796648475e-05,4.088479835211994e-05,0.136,0.41600000000000004,2.352470309136806e-05,1.8358614119811698e-05,0.184,0.36
2580,4.218999302332976e-05,5.220048246965101e-05,0.14400000000000002,0.41600000000000004,1.6249873561184984e-05,2.9479113891995986e-05,0.184,0.36
2590,4.3624422629628737e-05,4.507652247610563e-05,0.14400000000000002,0.388,2.3561107998104593e-05,1.863775160450232e-05,0.184,0.36
2600,4.385779789681908e-05,4.854011031214044e-05,0.14400000000000002,0.4,2.390204824869853e-05,1.885352334474858e-05,0.184,0.36
2610,4.799243551361859e-05,4.305631734167441e-05,0.14,0.41200000000000003,1.7474793937312634e-05,2.6201430909587826e-05,0.184,0.36
2620,3.6947440852235275e-05,4.5461312866581266e-05,0.14400000000000002,0.41600000000000004,1.2636889776124988e-05,2.7395399555402833e-05,0.184,0.36
2630,4.49625656422541e-05,4.523777359250287e-05,0.14400000000000002,0.40800000000000003,2.0715890057978763e-05,2.0454022216714014e-05,0.184,0.36
2640,3.4972306580747256e-05,4.717949609392127e-05,0.14400000000000002,0.392,1.3804081884384095e-05,3.3932491688370886e-05,0.188,0.36
2650,4.542433369239912e-05,4.172912985381127e-05,0.14400000000000002,0.41600000000000004,2.4299889361976844e-05,1.901009678749063e-05,0.184,0.36
2660,4.7553684701009944e-05,3.891184684472964e-05,0.14400000000000002,0.384,2.1885760271801313e-05,2.1334046314239925e-05,0.184,0.36
2670,4.6178973342195584e-05,4.4744152558979864e-05,0.14400000000000002,0.38,2.0441455112447114e-05,2.093187002522798e-05,0.184,0.36
2680,3.7664939557138895e-05,5.529685079655468e-05,0.136,0.34800000000000003,1.2089216893909822e-05,2.9003438631540784e-05,0.184,0.36
2690,4.512082837425949e-05,3.681081112494138e-05,0.136,0.41600000000000004,2.1277395181912103e-05,1.981443764340057e-05,0.196,0.364
2700,4.6271168113723156e-05,4.363742243660378e-05,0.136,0.41200000000000003,2.2677413285442063e-05,1.9992153405014543e-05,0.184,0.36
2710,4.6142854207536776e-05,4.044672462127838e-05,0.14400000000000002,0.384,2.037466654494741e-05,1.9735899541417665e-05,0.184,0.36
2720,4.4719073233238074e-05,4.57345663461793e-05,0.14400000000000002,0.4,2.1851903881777603e-05,1.9166752646505232e-05,0.184,0.36
2730,3.238461961104533e-05,6.804635120233318e-05,0.128,0.388,8.854385873448508e-06,3.3137639282645224e-05,0.184,0.36
2740,4.545880961275163e-05,3.979027754095704e-05,0.136,0.41600000000000004,2.2023825667262892e-05,1.956258718646111e-05,0.184,0.36
2750,4.867554756453533e-05,4.262193511358753e-05,0.14,0.41200000000000003,2.1372738659545013e-05,2.0210383350723366e-05,0.184,0.36
2760,4.684154672894621e-05,3.9432102120506344e-05,0.136,0.396,1.949261113419999e-05,2.3073548115227414e-05,0.188,0.36
2770,4.195337239160371e-05,4.388882609191078e-05,0.14400000000000002,0.404,2.036550475360401e-05,2.03708346658183e-05,0.184,0.364
2780,4.482172591555744e-05,3.982842171975491e-05,0.14400000000000002,0.41200000000000003,2.0457887693928697e-05,2.0886968546867386e-05,0.184,0.364
2790,4.397262178801003e-05,4.1840708286061996e-05,0.136,0.388,2.206599100131626e-05,2.1726953096404393e-05,0.184,0.36
2800,4.139324991253129e-05,4.073315745355427e-05,0.136,0.36,1.4934797993528873e-05,2.6382718661237758e-05,0.184,0.36
2810,4.427117746874569e-05,4.294071272276592e-05,0.14,0.41600000000000004,2.1850484345012017e-05,2.0458092570829043e-05,0.184,0.364
2820,3.91043599937068e-05,4.751078483353724e-05,0.14,0.404,1.8936869221484875e-05,2.5754386115333148e-05,0.184,0.36
2830,4.5610573346225035e-05,3.950102307835383e-05,0.14400000000000002,0.41200000000000003,1.9616842891638935e-05,2.0164196329183056e-05,0.184,0.36
2840,4.620736153770355e-05,3.979082803786208e-05,0.14,0.4,2.2419676591335824e-05,2.10429255958422e-05,0.184,0.364
2850,4.683033825792765e-05,3.572106807331369e-05,0.136,0.392,2.209330657141404e-05,1.951669013489148e-05,0.188,0.36
2860,4.6366126182998643e-05,3.615069335113663e-05,0.136,0.41600000000000004,2.2517219937614902e-05,1.9453172214383204e-05,0.184,0.364
2870,4.8169154232381125e-05,3.8334433491679695e-05,0.14400000000000002,0.392,2.3220153448942105e-05,2.027645137928373e-05,0.184,0.388
2880,3.8054188789072766e-05,4.4873154006157926e-05,0.14400000000000002,0.384,1.2110387963997406e-05,3.0896376250019e-05,0.188,0.36
2890,4.96386235779282e-05,3.768160310754556e-05,0.14400000000000002,0.41600000000000004,2.1525795393520282e-05,1.9717241030299633e-05,0.184,0.36
2900,4.4979532042721665e-05,4.117064054522396e-05,0.14400000000000002,0.384,1.7115861034762334e-05,2.450618329709441e-05,0.184,0.36
2910,4.61908398787176e-05,3.956378820656747e-05,0.136,0.41200000000000003,2.1585247727128478e-05,2.1219418357842402e-05,0.184,0.36
2920,4.048363728264232e-05,4.027126764085059e-05,0.14400000000000002,0.392,1.940660671720598e-05,2.5847003431965834e-05,0.188,0.368
2930,4.399412684815334e-05,4.248612116520164e-05,0.136,0.41600000000000004,2.1778519026048188e-05,2.0468298068918412e-05,0.184,0.36
2940,4.536266479219858e-05,4.100266611354642e-05,0.136,0.38,2.0835167821188867e-05,2.047987863590401e-05,0.184,0.364
2950,3.1656115334237274e-05,4.916366814665443e-05,0.14400000000000002,0.388,1.179451050686069e-05,3.339511493449015e-05,0.184,0.36
2960,4.5658800932135944e-05,3.708544834809251e-05,0.136,0.376,1.9751678608517728e-05,1.979358196444053e-05,0.184,0.36
2970,4.156835251728579e-05,4.026296992802456e-05,0.14400000000000002,0.41600000000000004,2.2267564163719466e-05,2.092266305189975e-05,0.184,0.36
2980,4.9039350309598227e-05,3.987750302916239e-05,0.14,0.388,2.192533464919753e-05,2.078447762213858e-05,0.184,0.36
2990,4.4122602182189715e-05,4.0388638337782284e-05,0.136,0.41600000000000004,2.4400112111214176e-05,2.044815067385414e-05,0.184,0.36
3000,4.539454617560014e-05,4.0173213157070374e-05,0.148,0.40800000000000003,2.2148208056209927e-05,2.102900087248085e-05,0.188,0.36
3010,4.864474463282865e-05,3.858976206967137e-05,0.136,0.388,2.1036093031858916e-05,2.1171606256834862e-05,0.188,0.36
3020,4.6871708509396354e-05,4.016722637897415e-05,0.136,0.404,2.1160955429971664e-05,2.0736280823246445e-05,0.188,0.36
3030,4.6193500862370645e-05,4.132906798480123e-05,0.136,0.4,2.1455942447865768e-05,2.0892181937301246e-05,0.184,0.36
3040,4.4181347761795065e-05,4.297724775517417e-05,0.136,0.41600000000000004,1.8521731032716872e-05,2.3100058782648338e-05,0.184,0.36
3050,4.299243201191517e-05,4.2000335922034815e-05,0.14400000000000002,0.41600000000000004,2.0349190724403547e-05,2.1240399532561237e-05,0.184,0.36
3060,3.225058609186318e-05,5.137742943815728e-05,0.136,0.384,9.753386369869326e-06,2.9863618886966037e-05,0.184,0.36
3070,4.295104368708161e-05,4.2148285995212366e-05,0.136,0.41600000000000004,2.423739049917458e-05,2.0950791970152857e-05,0.184,0.364
3080,4.621264542117102e-05,3.976346916016371e-05,0.136,0.404,2.1852164499372647e-05,2.1264146382656954e-05,0.184,0.364
3090,4.369006498479601e-05,4.125458204504118e-05,0.136,0.376,2.1021466262336338e-05,2.021955268980137e-05,0.184,0.364
3100,3.5015349952984034e-05,4.794234191527343e-05,0.136,0.384,1.1121247967807973e-05,3.3443849973793576e-05,0.184,0.36
3110,4.3037132451070275e-05,4.407963159070795e-05,0.136,0.40800000000000003,2.189852060057377e-05,1.89591586649955e-05,0.184,0.36
3120,4.614981671229055e-05,4.090624009272192e-05,0.136,0.41600000000000004,2.2307516749744644e-05,2.000735207733028e-05,0.192,0.364
3130,4.780253255460702e-05,3.9443770948904896e-05,0.136,0.36,2.1285962623682287e-05,2.1382075633165976e-05,0.184,0.36
3140,4.453851522837125e-05,4.031422033868396e-05,0.136,0.4,2.030891297242572e-05,1.9783945315231902e-05,0.188,0.36
3150,4.027689227153992e-05,4.1726077058477986e-05,0.148,0.41200000000000003,1.4711589484960902e-05,2.9427341073051968e-05,0.184,0.364
3160,4.4843345074684956e-05,3.977280505381922e-05,0.136,0.41600000000000004,2.1416455977436394e-05,2.118934447529931e-05,0.184,0.36
3170,4.413047408480613e-05,4.207067702340878e-05,0.136,0.40800000000000003,2.276749848783106e-05,2.0169641674831745e-05,0.184,0.36
3180,4.2473676898787074e-05,4.328225522190189e-05,0.136,0.34800000000000003,1.928077985107686e-05,2.2991905760647905e-05,0.188,0.36
3190,4.396223710502229e-05,4.189719373501331e-05,0.14400000000000002,0.41600000000000004,2.0440432259484623e-05,2.0321697038298345e-05,0.192,0.36
3200,4.710086987404276e-05,3.909635756469492e-05,0.136,0.41600000000000004,2.0975152947533817e-05,2.134848310330046e-05,0.184,0.364
3210,4.755311916758499e-05,4.195668010961889e-05,0.14,0.392,2.1462214291455463e-05,2.1060034097977712e-05,0.192,0.384
3220,4.1779093581101006e-05,4.20185883425736e-05,0.14400000000000002,0.41200000000000003,2.2717093009097975e-05,2.10397802327666e-05,0.188,0.36
3230,3.6633242598011036e-05,5.158421188723309e-05,0.14,0.34800000000000003,1.1150364516731544e-05,3.0441458613636893e-05,0.184,0.36
3240,4.5556275204506545e-05,4.0806846055848795e-05,0.136,0.41600000000000004,2.051236294536627e-05,1.9943648539847004e-05,0.184,0.364
3250,4.1703664674618374e-05,4.259009794533544e-05,0.136,0.384,2.127468147229417e-05,2.1336819763334102e-05,0.184,0.36
3260,4.367743222974467e-05,3.9215302953769435e-05,0.136,0.41200000000000003,2.201489668796531e-05,2.1206224787958138e-05,0.184,0.364
3270,4.5051567155571394e-05,3.770696471377876e-05,0.14400000000000002,0.392,2.0498735192063904e-05,2.1730151194146382e-05,0.184,0.36
3280,4.725361885672604e-05,4.058107934346785e-05,0.136,0.388,2.1122113762594524e-05,2.2949225967413573e-05,0.188,0.364
3290,4.689821282556722e-05,4.3377161265789474e-05,0.136,0.41600000000000004,2.177190616646526e-05,2.093260172574832e-05,0.184,0.36
3300,4.546542080562072e-05,3.9960109910770145e-05,0.14,0.41600000000000004,2.2402596495266544e-05,2.073914741761356e-05,0.184,0.36
3310,4.3541121976045e-05,4.213825926797018e-05,0.136,0.41600000000000004,2.1966685059037624e-05,2.1648458900643163e-05,0.184,0.36
3320,3.90419941228943e-05,5.0059472973556624e-05,0.136,0.41600000000000004,1.53163928272894e-05,2.7794072421065915e-05,0.184,0.364
3330,4.1634571200154865e-05,4.105425163761635e-05,0.14400000000000002,0.388,1.7608151009770177e-05,2.336077961683131e-05,0.188,0.36
3340,4.05254886185219e-05,4.972321774753347e-05,0.136,0.41600000000000004,1.9729237597307335e-05,2.288730670865326e-05,0.184,0.36
3350,3.320072027372809e-05,5.586593098405487e-05,0.136,0.404,1.2209747869782234e-05,2.9866152399518655e-05,0.184,0.36
3360,4.005578645622097e-05,4.504722313066983e-05,0.14,0.384,1.5705912388155814e-05,2.4162135310504117e-05,0.184,0.36
3370,4.48821931377183e-05,4.285755904769841e-05,0.14400000000000002,0.41200000000000003,2.1149215207101024e-05,2.1458373092077832e-05,0.188,0.388
3380,3.9081510728378454e-05,4.810336187023801e-05,0.136,0.384,1.659734234153693e-05,2.7172881783381504e-05,0.184,0.36
3390,4.334976439752513e-05,3.956123081742008e-05,0.128,0.352,2.0747238112169833e-05,2.0000962894138858e-05,0.184,0.36
3400,4.9508434859235685e-05,3.9051500274218735e-05,0.14400000000000002,0.41600000000000004,2.0568338479526658e-05,2.0634093535595504e-05,0.188,0.364
3410,4.533626488528566e-05,4.461788278765383e-05,0.136,0.4,2.1271238254058877e-05,2.176398936596284e-05,0.184,0.36
3420,4.322163877907877e-05,4.0972966001913294e-05,0.136,0.34800000000000003,2.2030625777733327e-05,2.109307813539615e-05,0.188,0.36
3430,4.528416142421167e-05,4.1599447936936315e-05,0.136,0.4,2.2051130202296484e-05,2.0749502773052938e-05,0.188,0.36
3440,4.153005559131532e-05,4.038500224769133e-05,0.14,0.38,2.4391250280051652e-05,2.0971982760398142e-05,0.184,0.368
3450,4.351132325079357e-05,4.034449373306608e-05,0.14400000000000002,0.4,2.5266525823554815e-05,2.0144939013207023e-05,0.188,0.364
3460,4.55045682729098e-05,4.3032072332086166e-05,0.136,0.4,2.1328476317697815e-05,2.084043735788818e-05,0.184,0.36
3470,4.329563021430054e-05,4.4502726313485736e-05,0.136,0.41600000000000004,2.1768234631276148e-05,2.184223549228216e-05,0.184,0.36
3480,4.463704351581744e-05,4.068168548397759e-05,0.136,0.392,2.213295695810149e-05,2.1530688989591575e-05,0.184,0.36
3490,4.427854971762486e-05,4.0098744518909626e-05,0.136,0.40800000000000003,2.126437422240402e-05,2.2001973608517885e-05,0.184,0.36
3500,4.5965119888149455e-05,4.146089811641327e-05,0.136,0.40800000000000003,2.326495144978405e-05,2.006051535236601e-05,0.188,0.36
3510,4.0239172411417356e-05,4.282326024613887e-05,0.136,0.404,2.2865392401217407e-05,1.9750641279698566e-05,0.188,0.36
3520,3.455891420486478e-05,4.7038839629363506e-05,0.152,0.384,1.3064276635005802e-05,2.717958048086601e-05,0.184,0.36
3530,4.520806145044491e-05,4.127015606918712e-05,0.14,0.41600000000000004,2.1307850432690548e-05,2.6058495647277358e-05,0.184,0.36
3540,4.2795845045424904e-05,4.0161038723532624e-05,0.136,0.41200000000000003,2.142916651607243e-05,2.1279846801970833e-05,0.188,0.36
3550,4.454988268878924e-05,3.849730214018151e-05,0.136,0.364,2.2059920837554493e-05,2.116609756930899e-05,0.184,0.36
3560,3.691801574985913e-05,4.823403404654761e-05,0.14400000000000002,0.384,1.4589891233933828e-05,2.939513443464915e-05,0.184,0.36
3570,4.551459691458962e-05,4.036940994934589e-05,0.14,0.41600000000000004,1.9215890409187982e-05,2.059715499322355e-05,0.184,0.36
3580,4.3693876204140917e-05,3.958950513865349e-05,0.136,0.384,2.0691312400633624e-05,2.138641873682996e-05,0.192,0.36
3590,4.50071910807428e-05,3.99347013950464e-05,0.136,0.41600000000000004,2.243338261390099e-05,2.20125251584185e-05,0.184,0.36
3600,4.1978746428212964e-05,4.399957094466982e-05,0.136,0.41600000000000004,1.9947872877204507e-05,2.2936525134710343e-05,0.184,0.364
3610,4.436837910784694e-05,4.1881267966000695e-05,0.14400000000000002,0.384,2.0988835741386506e-05,2.215912700667338e-05,0.184,0.36
3620,3.9887557803178246e-05,4.4120248640311103e-05,0.14400000000000002,0.384,1.4254998727671009e-05,3.079523431023741e-05,0.184,0.364
3630,4.399964205573193e-05,4.270415225058813e-05,0.136,0.384,2.3246406947039577e-05,2.1819531323164813e-05,0.184,0.36
3640,4.397915126557467e-05,4.04393596602409e-05,0.14400000000000002,0.41600000000000004,2.2293672432416415e-05,2.0798265391841573e-05,0.188,0.36
3650,3.673986164888587e-05,5.336780319063812e-05,0.14400000000000002,0.388,1.573985043443891e-05,2.767468294828312e-05,0.184,0.364
3660,3.586697187891706e-05,5.5595774549366734e-05,0.136,0.396,1.1990571093815578e-05,2.81123487900873e-05,0.184,0.36
3670,3.839508564233383e-05,4.6547333127224184e-05,0.136,0.384,1.4102022567180243e-05,2.4841366578924755e-05,0.192,0.36
3680,4.5064091301777364e-05,4.207413152401307e-05,0.14,0.38,2.2481108186137187e-05,2.2153411331111143e-05,0.184,0.364
3690,4.344201099856197e-05,4.1298103088712856e-05,0.14400000000000002,0.404,2.3037385051599454e-05,2.1519494955557878e-05,0.184,0.36
3700,4.567629933709932e-05,4.040679238739443e-05,0.136,0.41600000000000004,1.9890865270433463e-05,2.01054688939335e-05,0.188,0.372
3710,4.47611352233439e-05,4.021340543633272e-05,0.136,0.4,2.1082645863668285e-05,2.1614568815955295e-05,0.184,0.36
3720,4.568503510770497e-05,4.131993863154015e-05,0.152,0.41600000000000004,2.1868536898917172e-05,2.049885977194134e-05,0.184,0.36
3730,4.090905741243197e-05,4.533171906498742e-05,0.14,0.41600000000000004,1.4479334818078776e-05,2.4199575203934318e-05,0.184,0.36
3740,3.468746470397265e-05,4.729164046939457e-05,0.136,0.384,1.2472581357179221e-05,2.5393876749143737e-05,0.184,0.36
3750,4.482459801005073e-05,3.788441360283887e-05,0.136,0.40800000000000003,2.157714264522598e-05,2.07351579112367e-05,0.188,0.364
3760,4.31637174953205e-05,3.911841990705085e-05,0.14400000000000002,0.41600000000000004,1.9287130671878398e-05,2.130021220865922e-05,0.184,0.36
3770,4.4130979527973665e-05,4.291210091832705e-05,0.136,0.41600000000000004,1.992237147642509e-05,2.2409119306128516e-05,0.184,0.36
3780,4.661501692174246e-05,4.0059853527145206e-05,0.14400000000000002,0.384,2.048235963058589e-05,2.0521708139752653e-05,0.184,0.36
3790,4.361121898063918e-05,4.1806890027326076e-05,0.14,0.4,2.13949871757132e-05,2.180324595888038e-05,0.184,0.36
3800,3.6492833966445505e-05,5.16064612066298e-05,0.136,0.34800000000000003,1.2223469108275416e-05,2.8179173929446067e-05,0.184,0.36
3810,4.2860049402032276e-05,4.09898589292277e-05,0.14400000000000002,0.404,2.270047535028409e-05,2.186110350370972e-05,0.188,0.36
3820,3.499563781840568e-05,5.393005128750982e-05,0.136,0.384,1.159012953223367e-05,2.8133681092643693e-05,0.184,0.36
3830,4.683461965004465e-05,4.367088071266535e-05,0.136,0.41600000000000004,1.9968128320257665e-05,2.231033996321417e-05,0.184,0.364
3840,4.562212349522891e-05,3.7850091214243615e-05,0.14400000000000002,0.384,2.136390362087909e-05,2.3279619367365218e-05,0.184,0.364
3850,4.567479765178539e-05,4.040462765859192e-05,0.136,0.384,2.034294849076076e-05,2.1701426545670337e-05,0.188,0.36
3860,4.2812171782400705e-05,3.985178737444892e-05,0.14,0.41600000000000004,2.1807070993704435e-05,2.080485741171841e-05,0.188,0.36
3870,3.687226587173649e-05,3.890457438209136e-05,0.136,0.38,1.3697937587351439e-05,2.6579387598734274e-05,0.184,0.36
3880,4.303649933447223e-05,4.077275066611084e-05,0.136,0.41600000000000004,2.159118745926576e-05,2.320513376228109e-05,0.184,0.36
3890,4.1371186428702236e-05,4.47065313986874e-05,0.136,0.384,1.796726047158346e-05,2.5651455196405833e-05,0.184,0.36
3900,4.294128472657273e-05,4.1646713044609354e-05,0.14400000000000002,0.41200000000000003,2.0718167814734535e-05,2.3175905386235697e-05,0.192,0.36
3910,4.199105964723748e-05,4.265991209475423e-05,0.136,0.384,2.0594081740827035e-05,2.3184209846932982e-05,0.184,0.36
3920,4.172570628180439e-05,4.113566798142976e-05,0.14400000000000002,0.41200000000000003,2.311202320436396e-05,2.1695453084256763e-05,0.184,0.36
3930,4.153380444964063e-05,4.0908559906231786e-05,0.136,0.41600000000000004,2.3185100419332533e-05,2.059624070799191e-05,0.184,0.36
3940,4.042803722493205e-05,4.403004404735615e-05,0.14,0.404,2.3211563912676112e-05,2.307708238161441e-05,0.184,0.36
3950,4.0685152531404195e-05,4.5445759346569614e-05,0.14,0.41200000000000003,2.1893552006158745e-05,2.13045488785728e-05,0.184,0.36
3960,4.476017801858273e-05,3.896334421436858e-05,0.14400000000000002,0.384,2.3581180298260608e-05,2.070724196823579e-05,0.196,0.364
3970,3.5949864742575734e-05,5.159759199119055e-05,0.128,0.384,1.2665520278625732e-05,2.8421611556672793e-05,0.192,0.36
3980,4.379908154895062e-05,3.9501264690700774e-05,0.14400000000000002,0.388,1.8368339716843084e-05,2.010503115853802e-05,0.184,0.36
3990,3.7877272218225646e-05,4.704918959095717e-05,0.14,0.388,1.7614797095469976e-05,2.612357596495466e-05,0.184,0.36
4000,4.2739909471725576e-05,4.4469904011829076e-05,0.14,0.388,1.8065864748593842e-05,2.2935989418634117e-05,0.184,0.364
