time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
4930,4.120403350939908e-05,2.7087517522874266e-05,0.128,0.396,2.773702131652033e-05,4.9839349995768826e-05,0.196,0.36
4940,4.1434878042581646e-05,2.5929139211154603e-05,0.128,0.392,2.4788497483303888e-05,5.1272410664801006e-05,0.192,0.364
4950,4.153229764722577e-05,2.564653025026583e-05,0.128,0.404,2.6868236017213888e-05,5.115298130563674e-05,0.192,0.4
4960,4.117918581165345e-05,2.3650449995368962e-05,0.136,0.392,2.5634139763919295e-05,4.861399514081704e-05,0.184,0.41200000000000003
4970,4.129953206650267e-05,2.4314151501853704e-05,0.136,0.4,2.5421654691443473e-05,5.0040412987572385e-05,0.196,0.4
4980,4.114394884418903e-05,2.6193281947026444e-05,0.132,0.4,2.6186846018869438e-05,4.691098757479566e-05,0.2,0.4
4990,4.062534462638713e-05,2.537908533776389e-05,0.14,0.4,2.8152299786067536e-05,5.118758007655635e-05,0.192,0.364
5000,4.1998167598347886e-05,2.721211416462522e-05,0.136,0.404,2.5051714116193257e-05,5.090844005623735e-05,0.192,0.36
5010,4.329006891537859e-05,2.4034205557021255e-05,0.132,0.4,2.5370753168773516e-05,4.981602990246653e-05,0.196,0.38
5020,4.034068671150483e-05,2.5943150040138803e-05,0.07200000000000001,0.4,2.6899339462967784e-05,5.020652395275321e-05,0.192,0.38
5030,4.102237988927466e-05,2.5297811728645236e-05,0.128,0.404,2.6272189185756838e-05,5.2717470306007494e-05,0.20800000000000002,0.36
5040,4.0280386056062444e-05,2.558891573886857e-05,0.136,0.404,2.5096293020458427e-05,5.0487876041712845e-05,0.184,0.392
5050,3.901918843674627e-05,2.5090039301020282e-05,0.12,0.396,2.7809383322155983e-05,5.0584537541123655e-05,0.188,0.4
5060,4.11960708989383e-05,2.3806678999153814e-05,0.076,0.392,2.5337004439049373e-05,5.1146383097176847e-05,0.2,0.40800000000000003
5070,4.259877132969158e-05,2.500185985643827e-05,0.128,0.404,2.7962830488791426e-05,5.160699916394527e-05,0.192,0.364
5080,3.8330233837675535e-05,2.525748000652328e-05,0.128,0.41200000000000003,2.2969442175584935e-05,5.0604261891861704e-05,0.188,0.364
5090,4.505994027613097e-05,2.6798302751082582e-05,0.136,0.41600000000000004,2.5166396581097764e-05,4.990886221566671e-05,0.192,0.36
5100,3.828727659565577e-05,2.6859825706540558e-05,0.136,0.396,2.7124405570739807e-05,5.245436501941199e-05,0.20800000000000002,0.396
5110,3.988228444355514e-05,2.6445514550704425e-05,0.132,0.396,2.44304134192596e-05,5.2993834286682144e-05,0.192,0.364
5120,4.034378704569759e-05,2.5070986168126177e-05,0.136,0.388,2.6559205563580116e-05,5.019724691242747e-05,0.192,0.36
5130,4.115458803018775e-05,2.440287057475025e-05,0.07200000000000001,0.392,2.521156071889345e-05,4.885120767313232e-05,0.188,0.36
5140,4.4393138717237004e-05,2.56664889168942e-05,0.136,0.392,2.439880636443589e-05,4.983644248253347e-05,0.184,0.392
5150,3.999651251327783e-05,2.406370165928156e-05,0.136,0.392,2.7516547162111415e-05,5.155182212638818e-05,0.192,0.368
5160,4.236826323804994e-05,2.5798746158844824e-05,0.07200000000000001,0.392,2.6194270094107717e-05,4.932218334829121e-05,0.212,0.36
5170,4.1730378218933056e-05,2.598184598822924e-05,0.132,0.396,2.8331687192783082e-05,5.020105090085931e-05,0.216,0.36
5180,4.102835833152089e-05,2.573216803322504e-05,0.128,0.396,2.693285195872977e-05,4.9721053988114564e-05,0.196,0.392
5190,4.144646321918875e-05,2.65463550043768e-05,0.136,0.4,2.7815321213448317e-05,5.027021517797534e-05,0.192,0.396
5200,4.006579571059072e-05,2.554158880712932e-05,0.07200000000000001,0.392,2.5826467113265917e-05,5.118024617183587e-05,0.192,0.41200000000000003
5210,4.249385056753649e-05,2.819998259347738e-05,0.132,0.40800000000000003,2.460524242015221e-05,5.0092822537175775e-05,0.192,0.364
5220,4.205742416213157e-05,2.488686108446053e-05,0.132,0.404,2.5056292725914084e-05,5.2643095799567203e-05,0.192,0.404
5230,4.080103220541784e-05,2.6917989427248144e-05,0.132,0.392,2.6281858535464893e-05,5.288956446664463e-05,0.192,0.36
5240,4.3357679106934924e-05,2.5726473252502105e-05,0.128,0.392,2.7335447114662265e-05,5.160239010763093e-05,0.188,0.396
5250,3.932982196321295e-05,2.787319977394416e-05,0.136,0.4,2.6516682977076066e-05,4.9771930674006104e-05,0.188,0.364
5260,3.9947856649523625e-05,2.6183478285542163e-05,0.128,0.388,2.680068527166512e-05,5.1223557774489635e-05,0.22,0.36
5270,4.419424879944733e-05,2.6241153654060678e-05,0.128,0.4,2.4687179986116888e-05,4.994162672641072e-05,0.20400000000000001,0.4
5280,4.0091421949589356e-05,2.7674784259717792e-05,0.128,0.40800000000000003,2.7810539978208692e-05,5.2639169135546154e-05,0.192,0.36
5290,4.4370679393712164e-05,2.5789663875496392e-05,0.136,0.41200000000000003,2.5350364588843456e-05,5.2245380202218374e-05,0.188,0.4
5300,4.066971981571473e-05,2.620547293594943e-05,0.136,0.40800000000000003,2.4955219316859216e-05,5.210402705384379e-05,0.192,0.36
5310,4.1429035067892816e-05,2.6790445195977745e-05,0.128,0.392,2.6632310206326902e-05,5.1252921943460766e-05,0.192,0.368
5320,3.7861268551132235e-05,2.498972231164966e-05,0.132,0.392,2.5951090721088515e-05,5.3386376620065545e-05,0.188,0.40800000000000003
5330,3.946337608698024e-05,2.655893340816265e-05,0.132,0.4,2.5100274065064697e-05,5.2143575356582275e-05,0.196,0.40800000000000003
5340,4.096229854894304e-05,2.6390549152594576e-05,0.132,0.4,2.677656059908218e-05,5.1286290868978436e-05,0.20800000000000002,0.4
5350,3.816756913159091e-05,2.5492204138144725e-05,0.132,0.4,2.5181899538250906e-05,4.932890255479396e-05,0.216,0.36
5360,3.951445526587937e-05,2.6236798295437683e-05,0.136,0.41600000000000004,2.679436326217976e-05,4.939584727479803e-05,0.196,0.4
5370,4.218869623343028e-05,2.5817967918115253e-05,0.128,0.388,2.6011189646306138e-05,5.210567510244303e-05,0.196,0.36
5380,4.100380454770656e-05,2.5037182940212415e-05,0.128,0.4,2.537840329638862e-05,5.080665909328223e-05,0.196,0.36
5390,3.9827004549636665e-05,2.7080412995943012e-05,0.136,0.388,2.6691262914855393e-05,5.0562306285382644e-05,0.192,0.388
5400,4.070469975899617e-05,2.457904594702888e-05,0.136,0.4,2.6672191057320123e-05,4.948977169088102e-05,0.188,0.404
5410,4.153302939365279e-05,2.5216480969122498e-05,0.132,0.4,2.5786099066784158e-05,5.116351297577078e-05,0.2,0.364
5420,4.267585764167584e-05,2.777038262603272e-05,0.132,0.404,2.3946311653697672e-05,5.1874809967943165e-05,0.188,0.36
5430,4.1892971718713366e-05,2.5978038764573387e-05,0.132,0.404,2.5908313870975715e-05,5.05128438752702e-05,0.188,0.368
5440,3.836542968164018e-05,2.5485833353983e-05,0.136,0.396,2.5905808087343084e-05,5.138561390365119e-05,0.188,0.36
5450,4.259287348225921e-05,2.5652378457994325e-05,0.132,0.40800000000000003,2.4849709275374814e-05,5.210186349173959e-05,0.188,0.36
5460,4.0177007307917175e-05,2.5123406724596815e-05,0.136,0.40800000000000003,2.483350172359265e-05,4.9751726921478325e-05,0.184,0.36
5470,4.0715931679277136e-05,2.5749466794234153e-05,0.136,0.40800000000000003,2.4966931414450522e-05,5.214785863018503e-05,0.188,0.36
5480,4.196360807367627e-05,2.604349638162492e-05,0.128,0.396,2.605587314841649e-05,4.97279935136311e-05,0.20400000000000001,0.36
5490,3.787415859654566e-05,2.6363664593731117e-05,0.132,0.404,2.6965415011431776e-05,5.160396360145554e-05,0.2,0.388
5500,4.0862717430465373e-05,2.749127296780377e-05,0.136,0.404,2.5487760973223388e-05,5.1454089096294055e-05,0.192,0.364
5510,4.132725578588724e-05,2.5540373482625902e-05,0.136,0.404,2.593000023715797e-05,4.904170721923774e-05,0.20800000000000002,0.392
5520,4.146733505160887e-05,2.661974109495151e-05,0.132,0.40800000000000003,2.550548453544862e-05,5.224899795510411e-05,0.192,0.4
5530,3.955241964776858e-05,2.61241519120813e-05,0.136,0.392,2.590897777858088e-05,4.944684257630762e-05,0.192,0.392
5540,3.962531571619652e-05,2.5714560390561705e-05,0.128,0.396,2.5939846589555888e-05,5.088762299361179e-05,0.184,0.36
5550,4.1883558728486226e-05,2.5926355931750194e-05,0.136,0.40800000000000003,2.6761356937589196e-05,5.225299244908668e-05,0.192,0.36
5560,4.0389574900290705e-05,2.758320539869064e-05,0.136,0.392,2.454627324501773e-05,5.246598490427701e-05,0.188,0.36
5570,4.1119087923825776e-05,2.7225410997247484e-05,0.136,0.404,2.5329192102609842e-05,5.1935264049851317e-05,0.192,0.392
5580,3.8986111208254264e-05,2.6132089939549423e-05,0.136,0.396,2.4841151494663224e-05,5.1079837394741714e-05,0.196,0.36
5590,4.110036420611014e-05,2.538003422500577e-05,0.128,0.396,2.6373912967798895e-05,5.239140113305553e-05,0.188,0.368
5600,3.998284032765801e-05,2.478122173440077e-05,0.12,0.392,2.4627722878075968e-05,4.9287927109502576e-05,0.196,0.36
5610,4.0861584548188514e-05,2.7561549452008793e-05,0.124,0.4,2.586087512064991e-05,5.245776103885414e-05,0.188,0.36
5620,4.1233260631126764e-05,2.8129530328236266e-05,0.128,0.396,2.5892991369750606e-05,5.127450328724364e-05,0.2,0.404
5630,4.120635986717317e-05,2.499606945306054e-05,0.07200000000000001,0.392,2.388261720507966e-05,5.275219480413083e-05,0.196,0.392
5640,4.106981290624781e-05,2.5942981708744187e-05,0.136,0.392,2.6194759567733065e-05,5.348414803179341e-05,0.188,0.36
5650,4.14135560188439e-05,2.6312575514488247e-05,0.132,0.396,2.6718518277091265e-05,5.1204570448582176e-05,0.188,0.4
5660,4.372980017865314e-05,2.9260025478947356e-05,0.128,0.41200000000000003,2.5033421347439817e-05,5.225874304498528e-05,0.188,0.36
5670,3.975806626109484e-05,2.7242773252513853e-05,0.132,0.40800000000000003,2.457560768101391e-05,5.2447923098687164e-05,0.188,0.36
5680,3.9656992746798505e-05,2.6961447115467485e-05,0.132,0.404,2.647391640693727e-05,5.5044116203143066e-05,0.192,0.392
5690,4.170302581653271e-05,2.8485910715191685e-05,0.128,0.396,2.6493806418389404e-05,5.27788447746694e-05,0.2,0.368
5700,4.083922395431387e-05,2.7430151524543706e-05,0.128,0.392,2.6388539946010045e-05,5.418806476677034e-05,0.192,0.396
5710,3.769139505823641e-05,2.871958746000275e-05,0.128,0.4,2.73687841006548e-05,5.340900779128086e-05,0.212,0.384
5720,4.024042094871688e-05,2.6511432239133223e-05,0.136,0.396,2.5859933148376736e-05,5.1905075046292645e-05,0.196,0.36
5730,4.1707068775709315e-05,2.9308035527447965e-05,0.132,0.404,2.36866320721469e-05,5.5563687071342274e-05,0.212,0.404
5740,4.03167962221921e-05,2.9036005767687554e-05,0.136,0.4,2.454172698124177e-05,5.2258084539895124e-05,0.188,0.36
5750,4.025316754214361e-05,2.7778832615677536e-05,0.12,0.392,2.523893433032233e-05,5.486241689441883e-05,0.196,0.396
5760,4.056446402332837e-05,2.7390889094720976e-05,0.14,0.392,2.4052093600776516e-05,5.376112250576405e-05,0.20400000000000001,0.392
5770,3.9660504994503526e-05,2.9234064519002433e-05,0.124,0.396,2.457089624520402e-05,5.4154304731223806e-05,0.192,0.364
5780,4.118822284421e-05,2.765140341195298e-05,0.128,0.4,2.4994788888440475e-05,5.192494172375415e-05,0.196,0.396
5790,4.268006207982459e-05,2.6481614697393104e-05,0.128,0.396,2.4580121143518975e-05,5.272509494987372e-05,0.188,0.36
5800,3.9513121601665e-05,2.7645487795130806e-05,0.132,0.40800000000000003,2.4326209041616113e-05,5.301601254786743e-05,0.196,0.36
5810,4.1503407747808756e-05,2.742234830031565e-05,0.128,0.4,2.4954814647059617e-05,5.3971600076547306e-05,0.192,0.4
5820,3.970841707488825e-05,2.8148427917120245e-05,0.128,0.392,2.6157360504944955e-05,5.027695352781636e-05,0.196,0.36
5830,4.255162544529012e-05,2.8945117041123095e-05,0.136,0.396,2.4958349817448663e-05,5.217745235993172e-05,0.22,0.4
5840,4.059582044021864e-05,2.652601707868567e-05,0.12,0.392,2.6150674936525647e-05,4.9608543375710255e-05,0.188,0.392
5850,3.8630943427910014e-05,2.7041240782614873e-05,0.128,0.404,2.4264310203661156e-05,5.248829786169548e-05,0.192,0.404
5860,4.295565251152192e-05,2.6512553498700025e-05,0.136,0.396,2.6121022664455412e-05,5.3292846369864565e-05,0.196,0.368
5870,4.0339089770644905e-05,2.9131633776263125e-05,0.14,0.388,2.3952046318679503e-05,5.083814342034913e-05,0.196,0.36
5880,4.001265960430371e-05,2.6289250907410542e-05,0.128,0.392,2.394852995315379e-05,5.24461585370892e-05,0.188,0.392
5890,4.021640054367653e-05,2.644141059300814e-05,0.136,0.392,2.4899197342950466e-05,5.386045333619335e-05,0.192,0.392
5900,3.875155052465555e-05,2.6823383804521602e-05,0.128,0.4,2.6998478127285805e-05,5.161462972463138e-05,0.188,0.368
5910,3.990417833584387e-05,2.8110063582099126e-05,0.132,0.388,2.6627644252954127e-05,5.118545095274317e-05,0.196,0.36
5920,3.995555823460792e-05,2.698568215700252e-05,0.128,0.404,2.570901532098022e-05,5.1101248311782985e-05,0.192,0.396
5930,4.1160096986871116e-05,2.9851742655703518e-05,0.132,0.396,2.53567751336352e-05,5.291933054946732e-05,0.192,0.372
5940,4.2402306398078314e-05,2.6611003703182e-05,0.136,0.396,2.418012644673392e-05,5.1862100943333905e-05,0.188,0.364
5950,4.137811647763025e-05,2.8355680464848184e-05,0.112,0.404,2.391094662016794e-05,5.470015287030402e-05,0.196,0.36
5960,4.059623317709111e-05,2.710220363802977e-05,0.136,0.396,2.225501372059079e-05,5.325440385326328e-05,0.188,0.392
5970,3.940252659027333e-05,2.896437686419471e-05,0.136,0.388,2.5451318022210892e-05,5.436192124467774e-05,0.20400000000000001,0.364
5980,4.0023917075469566e-05,2.8046292506329683e-05,0.128,0.4,2.5437002045530172e-05,5.101683146300507e-05,0.216,0.364
5990,3.926176529092649e-05,2.7797075346730792e-05,0.136,0.396,2.3965292725600045e-05,5.149090210612312e-05,0.2,0.392
6000,3.9167595701501805e-05,2.695892797678439e-05,0.136,0.4,2.4746172055367305e-05,5.2127907921212026e-05,0.192,0.396
6010,4.0758623778241115e-05,2.9075534555271784e-05,0.128,0.4,2.530758941528886e-05,5.363903973692606e-05,0.188,0.36
6020,4.000388695632724e-05,2.6889508971741306e-05,0.136,0.396,2.5168980222060097e-05,5.2729855607579696e-05,0.184,0.396
6030,4.2591233308199446e-05,2.7608327714957114e-05,0.128,0.41200000000000003,2.5149920993245534e-05,5.192942002475389e-05,0.20800000000000002,0.40800000000000003
6040,4.2226320633568875e-05,2.5808367176194967e-05,0.136,0.4,2.6556765309041598e-05,4.944897181565014e-05,0.188,0.432
6050,4.104803160336919e-05,2.6195243760746447e-05,0.128,0.392,2.591572366066764e-05,5.101872630381003e-05,0.196,0.36
6060,3.794261838560918e-05,2.664374094505406e-05,0.128,0.392,2.5564545408659453e-05,5.063265257648209e-05,0.196,0.36
6070,4.162873898832335e-05,2.6332708862161492e-05,0.132,0.40800000000000003,2.55609458514796e-05,5.202852224399398e-05,0.192,0.4
6080,4.11597188678119e-05,2.7392121882901034e-05,0.136,0.392,2.5747932178371205e-05,5.304227436937032e-05,0.196,0.36
6090,3.883550933724368e-05,2.8274871989828804e-05,0.128,0.392,2.2871458034690625e-05,5.041789084420588e-05,0.192,0.36
6100,3.9684079828317156e-05,2.6752548336612868e-05,0.136,0.392,2.6183251031005834e-05,5.254400007278052e-05,0.20400000000000001,0.36
6110,3.881379355933444e-05,2.6528691415474622e-05,0.12,0.392,2.5821450235990633e-05,5.252471199950928e-05,0.188,0.364
6120,4.238829838488319e-05,2.748050152505422e-05,0.132,0.392,2.5426328568306596e-05,5.1926168643111503e-05,0.192,0.40800000000000003
6130,3.744330446789866e-05,2.7408466639965742e-05,0.14,0.392,2.6480620135688705e-05,5.232449817504468e-05,0.20400000000000001,0.392
6140,4.053695591498235e-05,2.7298849671379813e-05,0.136,0.404,2.5838659546886424e-05,5.109416472668162e-05,0.188,0.368
6150,4.056680976444787e-05,2.798749999018478e-05,0.07200000000000001,0.4,2.4400257775856765e-05,5.2139754906735644e-05,0.216,0.404
6160,3.955520122835886e-05,2.8002250751998227e-05,0.132,0.4,2.73546522383425e-05,5.305593657753848e-05,0.2,0.368
6170,4.060781719168936e-05,2.6785626132574677e-05,0.136,0.404,2.422327368733351e-05,5.13227568037369e-05,0.196,0.404
6180,4.1142326369284646e-05,2.6562168655993157e-05,0.128,0.392,2.3722310331995765e-05,5.387461237453664e-05,0.188,0.392
6190,4.061160510401725e-05,2.6807562665204904e-05,0.132,0.388,2.3851934152137157e-05,5.2353526539867444e-05,0.216,0.36
6200,4.1020049165365766e-05,2.5075960207948444e-05,0.136,0.396,2.30973097718596e-05,5.126233187309529e-05,0.22,0.396
6210,4.0634787068566155e-05,2.7121404442606318e-05,0.128,0.4,2.54745291521915e-05,5.326630793094247e-05,0.188,0.4
6220,4.370169886030595e-05,2.6665343113425136e-05,0.132,0.396,2.322773685354017e-05,5.059668024691218e-05,0.192,0.36
6230,4.0683651339158176e-05,2.7117549772043453e-05,0.132,0.396,2.4901082292642357e-05,5.278540003863853e-05,0.188,0.392
6240,3.946846065523116e-05,2.7113718898047472e-05,0.132,0.41600000000000004,2.5911744858799094e-05,4.880691712560924e-05,0.188,0.364
6250,3.911579587443102e-05,2.7922227039841657e-05,0.128,0.396,2.4115211072985352e-05,5.356129912490097e-05,0.192,0.364
6260,3.915706432579029e-05,2.6318811211781303e-05,0.124,0.4,2.303586033727572e-05,5.07296618852986e-05,0.188,0.36
6270,4.036795562751869e-05,2.8055699541394685e-05,0.132,0.392,2.3986086550925593e-05,5.43177390937722e-05,0.192,0.392
6280,3.9833041952419426e-05,2.8451182264032964e-05,0.136,0.392,2.3356159787216293e-05,5.178275891079658e-05,0.22,0.396
6290,4.0137844406265605e-05,2.5349261714906363e-05,0.132,0.396,2.5628196664709487e-05,4.916743326374918e-05,0.196,0.36
6300,3.972954177405743e-05,2.673191454122559e-05,0.128,0.388,2.410049749905787e-05,5.2611811854972357e-05,0.196,0.388
6310,4.104365177332663e-05,2.728893052989395e-05,0.128,0.392,2.4181636696943416e-05,5.036083891833047e-05,0.184,0.36
6320,3.821449169696357e-05,2.642670545593089e-05,0.124,0.404,2.3771017604572287e-05,5.2447923969931085e-05,0.188,0.36
6330,3.865215276413792e-05,2.6219504137531282e-05,0.128,0.404,2.4429823647161243e-05,5.1572626346356156e-05,0.184,0.36
6340,3.725161708810448e-05,2.7596301733387406e-05,0.128,0.4,2.43966097871565e-05,5.516286545780518e-05,0.188,0.36
6350,4.310934818898562e-05,2.6520605440474865e-05,0.128,0.4,2.3823717740505984e-05,5.168128729856144e-05,0.192,0.364
6360,3.978506919249288e-05,2.6003538362827952e-05,0.136,0.40800000000000003,2.4921393068254504e-05,5.0170300724790206e-05,0.192,0.364
6370,4.013337048351628e-05,2.6317930558533247e-05,0.136,0.392,2.5308066705422716e-05,5.126581513815807e-05,0.212,0.40800000000000003
6380,3.942275224478026e-05,2.5574224159681332e-05,0.132,0.4,2.471692645877243e-05,5.0669658514236324e-05,0.196,0.364
6390,3.847166941225156e-05,2.65159268943469e-05,0.128,0.41200000000000003,2.6617937974885692e-05,5.283703693575816e-05,0.20400000000000001,0.376
6400,4.00532625762925e-05,2.7251599378644462e-05,0.136,0.392,2.3596561077420408e-05,5.4010588437755485e-05,0.188,0.392
6410,3.919919353839075e-05,2.7009030101744134e-05,0.12,0.388,2.541005184968074e-05,5.220038463963137e-05,0.2,0.4
6420,4.1004467937217494e-05,2.79369666211261e-05,0.132,0.40800000000000003,2.3329176675061896e-05,5.153369272459166e-05,0.192,0.36
6430,3.9744828664490485e-05,2.6080960952272597e-05,0.12,0.40800000000000003,2.3565575951164998e-05,5.307045867930506e-05,0.2,0.36
6440,4.1277546395661766e-05,2.6358700787249303e-05,0.136,0.40800000000000003,2.5175052435336233e-05,5.19070245957272e-05,0.184,0.41200000000000003
6450,4.0837539771692595e-05,2.6775462353919928e-05,0.136,0.388,2.3239375004689037e-05,5.065066695082012e-05,0.184,0.388
6460,3.993976015816555e-05,2.6727290064633096e-05,0.128,0.4,2.497989297153475e-05,5.230494519852885e-05,0.188,0.36
6470,3.989730901418343e-05,2.642219590127634e-05,0.128,0.396,2.434609108881866e-05,4.933648692484046e-05,0.212,0.392
6480,4.027686147354336e-05,2.500929843548847e-05,0.132,0.388,2.3660306156234588e-05,5.091679279832775e-05,0.188,0.36
6490,3.985525978100292e-05,2.708870518278534e-05,0.128,0.392,2.5404727245339906e-05,5.175707732790368e-05,0.2,0.384
6500,3.9771695383886936e-05,2.7253281378704555e-05,0.128,0.404,2.434688465629822e-05,5.0367726038316816e-05,0.192,0.376
6510,3.91376907225545e-05,2.7096346174763598e-05,0.132,0.396,2.4781553398447237e-05,5.269367129787678e-05,0.188,0.4
6520,4.048691022937575e-05,2.5926520929541696e-05,0.128,0.40800000000000003,2.4341898897699747e-05,5.136813031100741e-05,0.192,0.36
6530,3.910772106463215e-05,2.7508665912529523e-05,0.128,0.4,2.306428732472864e-05,5.3497172427360136e-05,0.188,0.372
6540,3.770352610836068e-05,2.683507622402629e-05,0.132,0.392,2.312271434970851e-05,5.1992829021840766e-05,0.188,0.36
6550,3.8580829793960256e-05,2.6036791948454145e-05,0.132,0.392,2.3099954017533694e-05,5.414622989133196e-05,0.192,0.372
6560,3.9343424369327736e-05,2.8703157704707257e-05,0.128,0.4,2.3773764800681083e-05,5.372813180339735e-05,0.2,0.36
6570,3.894126813176005e-05,2.8118179925614915e-05,0.132,0.396,2.361664053343784e-05,5.387774465221471e-05,0.184,0.36
6580,4.035422726405805e-05,2.6084572879802024e-05,0.136,0.404,2.6331978677848204e-05,5.07745512820593e-05,0.20800000000000002,0.404
6590,3.934661985377128e-05,2.7523579781307705e-05,0.132,0.4,2.3410323691219134e-05,5.424854348456234e-05,0.192,0.36
6600,4.0153696043778854e-05,2.6149258286354242e-05,0.136,0.4,2.3410478591677466e-05,5.214200751284525e-05,0.192,0.404
6610,3.939550358726577e-05,2.5818977882808436e-05,0.128,0.4,2.2851432682988243e-05,5.214691314649215e-05,0.188,0.4
6620,3.884777190447261e-05,2.6857973540653648e-05,0.128,0.396,2.401763855334911e-05,5.323344060468199e-05,0.196,0.364
6630,4.033679898912726e-05,2.5943155817066896e-05,0.128,0.40800000000000003,2.4340786369632284e-05,5.0197272243643936e-05,0.22,0.364
6640,3.9529362867658414e-05,2.704785426318392e-05,0.132,0.396,2.4355888362316075e-05,5.225143452495539e-05,0.192,0.36
6650,4.324393412272826e-05,2.930224495656737e-05,0.128,0.38,2.2465103816848458e-05,5.32974921857039e-05,0.184,0.384
6660,3.913287278694706e-05,2.5542957457068717e-05,0.132,0.404,2.5427568660824557e-05,5.136916902720153e-05,0.184,0.372
6670,3.7928827097236884e-05,2.7814285559615455e-05,0.128,0.4,2.2640856394304962e-05,5.352459473613515e-05,0.216,0.368
6680,3.842087298570398e-05,2.8606691078982265e-05,0.07200000000000001,0.4,2.457914567148247e-05,5.395968019338994e-05,0.188,0.36
6690,4.096728863270236e-05,2.694426698794803e-05,0.136,0.4,2.5709109805510625e-05,5.02404355768871e-05,0.184,0.4
6700,4.028850302539664e-05,2.528482696762611e-05,0.128,0.4,2.230084453645074e-05,5.3189349723807045e-05,0.184,0.364
6710,3.829502971594862e-05,2.654017884564851e-05,0.07200000000000001,0.396,2.5537240042224575e-05,5.0359971085940945e-05,0.196,0.4
6720,4.02965499713001e-05,2.4833811097435653e-05,0.128,0.376,2.4345956307830808e-05,5.081122131637648e-05,0.2,0.36
6730,4.257042423881545e-05,2.4817366447186732e-05,0.128,0.396,2.4837797403299017e-05,5.083924981913512e-05,0.216,0.396
6740,4.054339365180909e-05,2.6643907858956423e-05,0.128,0.40800000000000003,2.5478921378108987e-05,5.0413064572923905e-05,0.212,0.41600000000000004
6750,3.9376936543497916e-05,2.7064563468305747e-05,0.132,0.388,2.531775852165471e-05,5.436073530704796e-05,0.188,0.36
6760,4.0677889597963874e-05,2.690285478790697e-05,0.128,0.392,2.630437089495525e-05,5.2129377655757376e-05,0.20400000000000001,0.372
6770,3.859373526765984e-05,2.6803990698418254e-05,0.136,0.392,2.4084148712595706e-05,5.362296485278551e-05,0.2,0.36
6780,4.0240066021726065e-05,2.6172861486839144e-05,0.132,0.41200000000000003,2.5209979051117822e-05,5.1588312522339884e-05,0.212,0.364
6790,3.6648624183688465e-05,2.7081636755270172e-05,0.136,0.392,2.5074318306136404e-05,5.162087603291974e-05,0.192,0.4
6800,4.162815485000023e-05,2.742595537718089e-05,0.136,0.4,2.2140751442448855e-05,5.230152156234026e-05,0.192,0.4
6810,3.953897770956609e-05,2.883420464129189e-05,0.136,0.4,2.4929849116629363e-05,5.3785989639189215e-05,0.188,0.364
6820,4.264315938782338e-05,2.619701629766076e-05,0.136,0.384,2.473968285821639e-05,4.9428751089977e-05,0.2,0.364
6830,3.7496329233952555e-05,2.6458109710097875e-05,0.128,0.392,2.5935181285713554e-05,5.241383564388678e-05,0.196,0.364
6840,3.805462980055546e-05,2.6414666367340513e-05,0.128,0.388,2.3688698433382368e-05,5.2277545292239084e-05,0.188,0.388
6850,4.084483364717771e-05,2.624167504960784e-05,0.128,0.4,2.3076656705540103e-05,4.9989392053739664e-05,0.184,0.36
6860,4.195940014435256e-05,2.6414661462128402e-05,0.128,0.40800000000000003,2.4745646734612784e-05,5.4677468603091055e-05,0.184,0.364
6870,3.913449684747437e-05,2.5468493260630357e-05,0.132,0.396,2.4030157657217866e-05,5.102353623973818e-05,0.196,0.364
6880,3.966449623961794e-05,2.71614022562567e-05,0.128,0.384,2.4724448073520696e-05,5.1214379336483965e-05,0.192,0.364
6890,4.04344627108037e-05,2.9236375848212537e-05,0.128,0.41200000000000003,2.3031070564258985e-05,5.060497823053331e-05,0.20400000000000001,0.41200000000000003
6900,3.615000804939878e-05,2.6444108505687175e-05,0.136,0.4,2.464859056472345e-05,5.2828496648125325e-05,0.184,0.36
6910,3.94336439554945e-05,2.6898987081042424e-05,0.128,0.40800000000000003,2.490212913941271e-05,5.110739382949077e-05,0.188,0.36
6920,4.1596614506651415e-05,2.7162448890315833e-05,0.12,0.40800000000000003,2.3956270727101347e-05,5.160854880614392e-05,0.184,0.376
6930,3.999467188250625e-05,2.592048825220425e-05,0.084,0.396,2.2418374323105926e-05,5.167395326904482e-05,0.184,0.36
6940,4.0409616978126967e-05,2.6033237977385166e-05,0.128,0.40800000000000003,2.3262034237896957e-05,5.439854555703976e-05,0.196,0.36
6950,3.828669773272976e-05,2.7520584870634617e-05,0.136,0.404,2.3840964399227078e-05,5.329926034710757e-05,0.196,0.396
6960,3.938068451144477e-05,2.6705903054229048e-05,0.128,0.4,2.427749031647013e-05,5.373757580136336e-05,0.192,0.36
6970,4.2204666161561255e-05,2.6723077301019492e-05,0.128,0.388,2.411389471481952e-05,5.034563679185163e-05,0.184,0.388
6980,3.6657304174354525e-05,2.7994174470822992e-05,0.132,0.40800000000000003,2.3496257679997735e-05,5.342714539557453e-05,0.188,0.36
6990,3.828101355117699e-05,2.6157232018193426e-05,0.124,0.392,2.3690517918361503e-05,5.290653563975976e-05,0.20400000000000001,0.368
7000,3.875659461992365e-05,2.680436359682076e-05,0.136,0.392,2.4102489372298494e-05,4.938974192612605e-05,0.188,0.396
